suite,mode,backend,kernel,n,block_size,divergence_degree,iterations,elapsed_ms,threads_launched,elements_per_thread,useful_ops,throughput_gops,gflops_est,slowdown_vs_uniform,resident_blocks_per_sm_est,active_warps_per_sm_est,max_warps_per_sm,occupancy_est,active_warps_measured,max_warps_measured,occupancy_measured
compute,divergence-gpu,gpu,divergent,1048576,64,4,512,2.2145152568817137,1048576,1.0,4294967296,1939.4615966872122,1939.4615966872122,3.9373918945731,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,64,8,512,4.3235455513000485,1048576,1.0,4294967296,993.3900880744842,993.3900880744842,7.6872322990799296,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,64,16,512,8.506137466430664,1048576,1.0,4294967296,504.9256860649173,504.9256860649173,15.123850066225849,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,64,32,512,17.01715850830078,1048576,1.0,4294967296,252.39039137497386,252.39039137497386,30.256383093786955,16,32,32,1.0,,,
compute,uniform,gpu,uniform,1048576,128,1,512,0.5612928032875061,1048576,1.0,4294967296,7651.919409698945,7651.919409698945,1.0,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,128,2,512,1.1688063859939575,1048576,1.0,4294967296,3674.6610452059977,3674.6610452059977,2.0823470016865158,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,128,4,512,2.2049536228179933,1048576,1.0,4294967296,1947.8719423181835,1947.8719423181835,3.9283482879230314,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,128,8,512,4.324441719055176,1048576,1.0,4294967296,993.1842246999653,993.1842246999653,7.704431080760009,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,128,16,512,8.510239791870116,1048576,1.0,4294967296,504.682288753251,504.682288753251,15.161854458181947,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,128,32,512,16.937465286254884,1048576,1.0,4294967296,253.57792464291916,253.57792464291916,30.175810534273243,8,32,32,1.0,,,
compute,uniform,gpu,uniform,1048576,256,1,512,0.5622527837753296,1048576,1.0,4294967296,7638.854657438609,7638.854657438609,1.0,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,256,2,512,1.1664767742156983,1048576,1.0,4294967296,3681.9998399777814,3681.9998399777814,2.0746482861022355,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,256,4,512,2.2144511699676515,1048576,1.0,4294967296,1939.517725316445,1939.517725316445,3.938533047534938,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,256,8,512,4.291206359863281,1048576,1.0,4294967296,1000.8764286359882,1000.8764286359882,7.632165608944327,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,256,16,512,8.469983863830567,1048576,1.0,4294967296,507.08093014684835,507.08093014684835,15.064369814156553,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,256,32,512,16.825702667236328,1048576,1.0,4294967296,255.26228419353507,255.26228419353507,29.925512425670274,4,32,32,1.0,,,
compute,uniform,gpu,uniform,1048576,512,1,512,0.5662271976470947,1048576,1.0,4294967296,7585.236657383014,7585.236657383014,1.0,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,512,2,512,1.1551487684249877,1048576,1.0,4294967296,3718.1074969729357,3718.1074969729357,2.040079977127737,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,512,4,512,2.180415964126587,1048576,1.0,4294967296,1969.7926297840343,1969.7926297840343,3.8507792864544585,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,512,8,512,4.406867218017578,1048576,1.0,4294967296,974.6078298978302,974.6078298978302,7.782860371825853,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,512,16,512,8.35806713104248,1048576,1.0,4294967296,513.8708781182402,513.8708781182402,14.760977865022491,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,512,32,512,16.57532157897949,1048576,1.0,4294967296,259.11818817722343,259.11818817722343,29.273269895647402,2,32,32,1.0,,,
compute,uniform,gpu,uniform,1048576,1024,1,512,0.5736639976501465,1048576,1.0,4294967296,7486.904030221746,7486.904030221746,1.0,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,1024,2,512,1.1905215978622437,1048576,1.0,4294967296,3607.6349254916877,3607.6349254916877,2.0752942536726744,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,1024,4,512,2.2420864582061766,1048576,1.0,4294967296,1915.6118089381216,1915.6118089381216,3.908361806545738,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,1024,8,512,4.344537544250488,1048576,1.0,4294967296,988.5902129408252,988.5902129408252,7.573313929489503,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,1024,16,512,8.609773063659668,1048576,1.0,4294967296,498.84790972346275,498.84790972346275,15.008390101047278,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,1048576,1024,32,512,16.936909103393553,1048576,1.0,4294967296,253.5862517641688,253.5862517641688,29.524092801310253,1,32,32,1.0,,,
compute,uniform,gpu,uniform,2097152,32,1,512,1.0600576162338258,2097152,1.0,8589934592,8103.271426432774,8103.271426432774,1.0,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,2097152,32,2,512,2.296742391586304,2097152,1.0,8589934592,3740.0513977830756,3740.0513977830756,2.166620338756844,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,2097152,32,4,512,4.3807295799255375,2097152,1.0,8589934592,1960.8456617278828,1960.8456617278828,4.132539130740271,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,2097152,32,8,512,8.539583969116212,2097152,1.0,8589934592,1005.8961447145299,1005.8961447145299,8.055773420557703,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,2097152,32,16,512,17.164096069335937,2097152,1.0,8589934592,500.45947991086587,500.45947991086587,16.191663364786304,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,2097152,32,32,512,33.665330505371095,2097152,1.0,8589934592,255.1566986882701,255.1566986882701,31.758019554613767,16,16,32,0.5,,,
compute,uniform,gpu,uniform,2097152,64,1,512,1.0892480134963989,2097152,1.0,8589934592,7886.114535501423,7886.114535501423,1.0,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,64,2,512,2.2849472045898436,2097152,1.0,8589934592,3759.358017001502,3759.358017001502,2.0977290536939757,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,64,4,512,4.381299209594727,2097152,1.0,8589934592,1960.5907245934418,1960.5907245934418,4.0223155381583915,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,64,8,512,8.566143989562988,2097152,1.0,8589934592,1002.7772825749832,1002.7772825749832,7.864273226504542,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,64,16,512,16.979526138305665,2097152,1.0,8589934592,505.8995476099408,505.8995476099408,15.588301220584967,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,64,32,512,33.5608772277832,2097152,1.0,8589934592,255.95083625790525,255.95083625790525,30.81105203952172,16,32,32,1.0,,,
compute,uniform,gpu,uniform,2097152,128,1,512,1.083129620552063,2097152,1.0,8589934592,7930.661694601035,7930.661694601035,1.0,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,128,2,512,2.281568002700806,2097152,1.0,8589934592,3764.9259552341487,3764.9259552341487,2.106458875658767,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,128,4,512,4.351590347290039,2097152,1.0,8589934592,1973.975927524841,1973.975927524841,4.017608109611171,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,128,8,512,8.518342208862304,2097152,1.0,8589934592,1008.404497187635,1008.404497187635,7.864563988676229,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,128,16,512,16.876851272583007,2097152,1.0,8589934592,508.9773236287641,508.9773236287641,15.581561940833085,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,128,32,512,33.80956878662109,2097152,1.0,8589934592,254.06814994337208,254.06814994337208,31.214702418892955,8,32,32,1.0,,,
compute,uniform,gpu,uniform,2097152,256,1,512,1.0540160179138183,2097152,1.0,8589934592,8149.719212998106,8149.719212998106,1.0,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,256,2,512,2.265184020996094,2097152,1.0,8589934592,3792.15750790201,3792.15750790201,2.14909828930257,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,256,4,512,4.336396789550781,2097152,1.0,8589934592,1980.8922035683581,1980.8922035683581,4.114165929027984,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,256,8,512,8.474662590026856,2097152,1.0,8589934592,1013.6019576884155,1013.6019576884155,8.040354649259028,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,256,16,512,16.865357208251954,2097152,1.0,8589934592,509.32420143446944,509.32420143446944,16.00104450180277,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,256,32,512,33.41588439941406,2097152,1.0,8589934592,257.06141693950264,257.06141693950264,31.703393336994157,4,32,32,1.0,,,
compute,uniform,gpu,uniform,2097152,512,1,512,1.0792960166931151,2097152,1.0,8589934592,7958.830996447979,7958.830996447979,1.0,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,512,2,512,2.271276760101318,2097152,1.0,8589934592,3781.984979944415,3781.984979944415,2.1044057653991404,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,512,4,512,4.479385566711426,2097152,1.0,8589934592,1917.6591217858402,1917.6591217858402,4.150284534947084,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,512,8,512,8.525011253356933,2097152,1.0,8589934592,1007.6156308435958,1007.6156308435958,7.898677583817042,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,512,16,512,16.68549156188965,2097152,1.0,8589934592,514.8145956706343,514.8145956706343,15.459606358052527,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,512,32,512,33.11601943969727,2097152,1.0,8589934592,259.38910344106637,259.38910344106637,30.682981246574368,2,32,32,1.0,,,
compute,uniform,gpu,uniform,2097152,1024,1,512,1.0766143798828125,2097152,1.0,8589934592,7978.654894926258,7978.654894926258,1.0,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,1024,2,512,2.28210563659668,2097152,1.0,8589934592,3764.0389884888195,3764.0389884888195,2.1197056989384473,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,1024,4,512,4.326739120483398,2097152,1.0,8589934592,1985.3137323057053,1985.3137323057053,4.018838315121108,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,1024,8,512,8.437439918518066,2097152,1.0,8589934592,1018.0735714807576,1018.0735714807576,7.837012096602747,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,1024,16,512,16.961298751831055,2097152,1.0,8589934592,506.44321037459906,506.44321037459906,15.754293337301757,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,2097152,1024,32,512,33.08428802490234,2097152,1.0,8589934592,259.6378856795833,259.6378856795833,30.729933245461115,1,32,32,1.0,,,
compute,uniform,gpu,uniform,4194304,32,1,512,2.0815936088562013,4194304,1.0,17179869184,8253.229213861794,8253.229213861794,1.0,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,4194304,32,2,512,4.539148807525635,4194304,1.0,17179869184,3784.821761189414,3784.821761189414,2.18061238668955,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,4194304,32,4,512,8.679993629455566,4194304,1.0,17179869184,1979.2490544808811,1979.2490544808811,4.169879073670422,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,4194304,32,8,512,17.000857543945312,4194304,1.0,17179869184,1010.5295653229235,1010.5295653229235,8.167231812979567,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,4194304,32,16,512,33.69752960205078,4194304,1.0,17179869184,509.82577615880956,509.82577615880956,16.188332563418548,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,4194304,32,32,512,67.19580688476563,4194304,1.0,17179869184,255.66876834237334,255.66876834237334,32.280944079996736,16,16,32,0.5,,,
compute,uniform,gpu,uniform,4194304,64,1,512,2.0529919624328614,4194304,1.0,17179869184,8368.210640065685,8368.210640065685,1.0,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,64,2,512,4.438841438293457,4194304,1.0,17179869184,3870.3498250221164,3870.3498250221164,2.1621328867908898,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,64,4,512,8.605081748962402,4194304,1.0,17179869184,1996.4794856331891,1996.4794856331891,4.191483408812329,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,64,8,512,17.129203033447265,4194304,1.0,17179869184,1002.9578813710015,1002.9578813710015,8.343531463780604,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,64,16,512,33.59846420288086,4194304,1.0,17179869184,511.3290024288352,511.3290024288352,16.365609226772424,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,64,32,512,67.04021759033203,4194304,1.0,17179869184,256.262133410461,256.262133410461,32.65488556072437,16,32,32,1.0,,,
compute,uniform,gpu,uniform,4194304,128,1,512,2.1617600440979006,4194304,1.0,17179869184,7947.167508671914,7947.167508671914,1.0,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,128,2,512,4.498662376403809,4194304,1.0,17179869184,3818.883869594463,3818.883869594463,2.081018376061759,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,128,4,512,8.649139404296875,4194304,1.0,17179869184,1986.3096639955963,1986.3096639955963,4.000971073506055,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,128,8,512,17.134118270874023,4194304,1.0,17179869184,1002.670164428814,1002.670164428814,7.926003775328388,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,128,16,512,33.67599334716797,4194304,1.0,17179869184,510.1518166633314,510.1518166633314,15.578044121553237,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,128,32,512,67.03357391357422,4194304,1.0,17179869184,256.2875314711677,256.2875314711677,31.0087949384536,8,32,32,1.0,,,
compute,uniform,gpu,uniform,4194304,256,1,512,2.0563647747039795,4194304,1.0,17179869184,8354.4852524879,8354.4852524879,1.0,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,256,2,512,4.474668693542481,4194304,1.0,17179869184,3839.3611595854572,3839.3611595854572,2.1760092122695616,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,256,4,512,8.611859321594238,4194304,1.0,17179869184,1994.9082471565082,1994.9082471565082,4.1879045136016515,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,256,8,512,16.919295883178712,4194304,1.0,17179869184,1015.4009541898462,1015.4009541898462,8.227769747521716,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,256,16,512,33.905548858642575,4194304,1.0,17179869184,506.69786398755866,506.69786398755866,16.48810039722811,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,256,32,512,66.75342102050782,4194304,1.0,17179869184,257.3631271829806,257.3631271829806,32.461857857936316,4,32,32,1.0,,,
compute,uniform,gpu,uniform,4194304,512,1,512,2.08341121673584,4194304,1.0,17179869184,8246.02893850037,8246.02893850037,1.0,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,512,2,512,4.4596864700317385,4194304,1.0,17179869184,3852.2594131774777,3852.2594131774777,2.140569482494627,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,512,4,512,8.756512069702149,4194304,1.0,17179869184,1961.953463576322,1961.953463576322,4.202968669536737,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,512,8,512,16.656556701660158,4194304,1.0,17179869184,1031.4178069161007,1031.4178069161007,7.994848337121187,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,512,16,512,33.031494140625,4194304,1.0,17179869184,520.1057242781732,520.1057242781732,15.854524481430367,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,512,32,512,66.10114440917968,4194304,1.0,17179869184,259.9027496052576,259.9027496052576,31.727363219606197,2,32,32,1.0,,,
compute,uniform,gpu,uniform,4194304,1024,1,512,2.093247985839844,4194304,1.0,17179869184,8207.278497443373,8207.278497443373,1.0,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,1024,2,512,4.502457618713379,4194304,1.0,17179869184,3815.664829935549,3815.664829935549,2.15094324665356,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,1024,4,512,8.649344062805175,4194304,1.0,17179869184,1986.262664457839,1986.262664457839,4.1320207263139554,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,1024,8,512,16.873344039916994,4194304,1.0,17179869184,1018.166235652984,1018.166235652984,8.060843318163826,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,1024,16,512,33.449075317382814,4194304,1.0,17179869184,513.6126790049699,513.6126790049699,15.97950913778738,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,4194304,1024,32,512,65.99004821777343,4194304,1.0,17179869184,260.3403035455406,260.3403035455406,31.525193700973368,1,32,32,1.0,,,
compute,uniform,gpu,uniform,8388608,32,1,512,4.101440048217773,8388608,1.0,34359738368,8377.481558685851,8377.481558685851,1.0,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,8388608,32,2,512,9.011481666564942,8388608,1.0,34359738368,3812.884455558958,3812.884455558958,2.1971506496799247,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,8388608,32,4,512,17.392294311523436,8388608,1.0,34359738368,1975.5725008192057,1975.5725008192057,4.240533594799473,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,8388608,32,8,512,34.05897598266601,8388608,1.0,34359738368,1008.8306349987463,1008.8306349987463,8.30415063544959,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,8388608,32,16,512,67.30934600830078,8388608,1.0,34359738368,510.47499947128676,510.47499947128676,16.41114955161887,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,8388608,32,32,512,134.0621765136719,8388608,1.0,34359738368,256.2970351633515,256.2970351633515,32.68661127252776,16,16,32,0.5,,,
compute,uniform,gpu,uniform,8388608,64,1,512,4.049740886688232,8388608,1.0,34359738368,8484.428838630824,8484.428838630824,1.0,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,64,2,512,8.82116470336914,8388608,1.0,34359738368,3895.1475823681994,3895.1475823681994,2.1782047173351007,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,64,4,512,17.147890853881837,8388608,1.0,34359738368,2003.7297100139783,2003.7297100139783,4.2343180301357295,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,64,8,512,33.94058837890625,8388608,1.0,34359738368,1012.3495204153342,1012.3495204153342,8.380928392350045,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,64,16,512,67.13011169433594,8388608,1.0,34359738368,511.8379442663594,511.8379442663594,16.57639675540652,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,64,32,512,134.38479309082032,8388608,1.0,34359738368,255.6817447698781,255.6817447698781,33.18355342993723,16,32,32,1.0,,,
compute,uniform,gpu,uniform,8388608,128,1,512,4.129235172271729,8388608,1.0,34359738368,8321.090210295952,8321.090210295952,1.0,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,128,2,512,8.89170570373535,8388608,1.0,34359738368,3864.2460190248635,3864.2460190248635,2.1533541522275454,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,128,4,512,18.566738510131835,8388608,1.0,34359738368,1850.6071138584707,1850.6071138584707,4.496411014516571,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,128,8,512,35.14892807006836,8388608,1.0,34359738368,977.5472611712331,977.5472611712331,8.51221269887879,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,128,16,512,67.1569839477539,8388608,1.0,34359738368,511.6331369903513,511.6331369903513,16.263782794140784,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,128,32,512,135.3719970703125,8388608,1.0,34359738368,253.8171786750954,253.8171786750954,32.78379443712735,8,32,32,1.0,,,
compute,uniform,gpu,uniform,8388608,256,1,512,4.388863945007325,8388608,1.0,34359738368,7828.845641726233,7828.845641726233,1.0,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,256,2,512,9.308902359008789,8388608,1.0,34359738368,3691.0622802642247,3691.0622802642247,2.1210277820524355,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,256,4,512,18.637241744995116,8388608,1.0,34359738368,1843.6064111915614,1843.6064111915614,4.246484278966185,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,256,8,512,33.96417999267578,8388608,1.0,34359738368,1011.6463396263216,1011.6463396263216,7.73871790473539,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,256,16,512,67.5662338256836,8388608,1.0,34359738368,508.534165995486,508.534165995486,15.394925582631803,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,256,32,512,133.9743865966797,8388608,1.0,34359738368,256.46497991767285,256.46497991767285,30.525983096169117,4,32,32,1.0,,,
compute,uniform,gpu,uniform,8388608,512,1,512,4.0581952095031735,8388608,1.0,34359738368,8466.753469014742,8466.753469014742,1.0,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,512,2,512,8.785593414306641,8388608,1.0,34359738368,3910.918335015128,3910.918335015128,2.1649016276331916,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,512,4,512,16.96377639770508,8388608,1.0,34359738368,2025.4769670654412,2025.4769670654412,4.180128239760521,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,512,8,512,33.29719696044922,8388608,1.0,34359738368,1031.9108364831093,1031.9108364831093,8.204927373251136,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,512,16,512,66.04648895263672,8388608,1.0,34359738368,520.2356538988782,520.2356538988782,16.27484276704434,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,512,32,512,131.593408203125,8388608,1.0,34359738368,261.1053155106598,261.1053155106598,32.426584087174895,2,32,32,1.0,,,
compute,uniform,gpu,uniform,8388608,1024,1,512,4.112032032012939,8388608,1.0,34359738368,8355.902410414852,8355.902410414852,1.0,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,1024,2,512,8.90319995880127,8388608,1.0,34359738368,3859.2571802269404,3859.2571802269404,2.1651582209205062,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,1024,4,512,17.051443099975586,8388608,1.0,34359738368,2015.0633683344488,2015.0633683344488,4.146719424174449,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,1024,8,512,33.48621444702148,8388608,1.0,34359738368,1026.0860755807594,1026.0860755807594,8.143471205069668,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,1024,16,512,66.46863861083985,8388608,1.0,34359738368,516.9315798563165,516.9315798563165,16.164426272307477,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,8388608,1024,32,512,131.52762145996093,8388608,1.0,34359738368,261.23591369330467,261.23591369330467,31.986040097935465,1,32,32,1.0,,,
compute,uniform,gpu,uniform,16777216,32,1,512,8.1165376663208,16777216,1.0,68719476736,8466.599868210838,8466.599868210838,1.0,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,16777216,32,2,512,17.964301300048827,16777216,1.0,68719476736,3825.335346374602,3825.335346374602,2.213296116962639,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,16777216,32,4,512,34.553734588623044,16777216,1.0,68719476736,1988.7713312073122,1988.7713312073122,4.257201285715974,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,16777216,32,8,512,67.79086151123047,16777216,1.0,68719476736,1013.6982360759008,1013.6982360759008,8.352189603274502,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,16777216,32,16,512,134.36879272460936,16777216,1.0,68719476736,511.42438167797997,511.42438167797997,16.554939833787316,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,16777216,32,32,512,267.3281982421875,16777216,1.0,68719476736,257.0603370234187,257.0603370234187,32.93623577346946,16,16,32,0.5,,,
compute,uniform,gpu,uniform,16777216,64,1,512,8.045952033996581,16777216,1.0,68719476736,8540.875765308992,8540.875765308992,1.0,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,64,2,512,17.75069465637207,16777216,1.0,68719476736,3871.3683079062694,3871.3683079062694,2.2061646131334136,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,64,4,512,34.221900939941406,16777216,1.0,68719476736,2008.0555097334009,2008.0555097334009,4.253306606271517,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,64,8,512,67.59317016601562,16777216,1.0,68719476736,1016.6630233086871,1016.6630233086871,8.400891514194223,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,64,16,512,134.12989807128906,16777216,1.0,68719476736,512.3352639802656,512.3352639802656,16.67048193980646,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,64,32,512,267.21290283203126,16777216,1.0,68719476736,257.1712518657706,257.1712518657706,33.21084959281088,16,32,32,1.0,,,
compute,uniform,gpu,uniform,16777216,128,1,512,8.076032066345215,16777216,1.0,68719476736,8509.064373626095,8509.064373626095,1.0,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,128,2,512,17.676998138427734,16777216,1.0,68719476736,3887.508286071031,3887.508286071031,2.1888221831228325,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,128,4,512,34.297977447509766,16777216,1.0,68719476736,2003.6014322176727,2003.6014322176727,4.246884753025902,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,128,8,512,67.65262145996094,16777216,1.0,68719476736,1015.7696073413867,1015.7696073413867,8.376962957079607,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,128,16,512,134.1749725341797,16777216,1.0,68719476736,512.1631511308447,512.1631511308447,16.613972236851232,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,128,32,512,267.1665893554688,16777216,1.0,68719476736,257.21583264503107,257.21583264503107,33.081417602193135,8,32,32,1.0,,,
compute,uniform,gpu,uniform,16777216,256,1,512,8.060768127441406,16777216,1.0,68719476736,8525.177210104475,8525.177210104475,1.0,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,256,2,512,17.870029067993165,16777216,1.0,68719476736,3845.515666176659,3845.515666176659,2.216913920046643,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,256,4,512,34.262098693847655,16777216,1.0,68719476736,2005.6995734572367,2005.6995734572367,4.25047565593763,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,256,8,512,67.37960357666016,16777216,1.0,68719476736,1019.8854414127774,1019.8854414127774,8.35895568652802,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,256,16,512,133.63648376464843,16777216,1.0,68719476736,514.2269146876396,514.2269146876396,16.578628941044407,4,32,32,1.0,,,
